html,straat,plaats,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
kamer-1973629.html,Postdwarsweg,in Soesterberg,Totale oppervlakte: 120 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-soesterberg/postdwarsweg/kamer-1973629,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1973733.html,Semarangstraat,in Amsterdam,Totaal 3 kamers (1 slaapkamer) ,€ 1800,p/m | excl. g/w/e,Gestoffeerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/semarangstraat/appartement-1973733,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
kamer-1973633.html,Wenenstraat,in Haarlem,,€ 450,p/m | incl. g/w/e,Gemeubileerd,31-05-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/wenenstraat/kamer-1973633,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1973654.html,Jadestraat,in Groningen,Totaal 7 kamers (5 slaapkamers) ,€ 1600,p/m | excl. g/w/e,Gestoffeerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/jadestraat/appartement-1973654,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
kamer-1973664.html,Leyweg,in Den Haag,Totale oppervlakte: 75 m 2,€ 550,p/m | incl. g/w/e,Gestoffeerd,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/leyweg/kamer-1973664,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1973661.html,Schietbaanlaan,in Rotterdam,Totale oppervlakte: 30 m 2,€ 600,p/m | incl. g/w/e,Gestoffeerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/schietbaanlaan/kamer-1973661,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1973662.html,Dorpsweg,in Rotterdam,Totale oppervlakte: 68 m 2,€ 475,p/m | incl. g/w/e,Kaal,01-09-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/dorpsweg/kamer-1973662,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
studio-1973666.html,Letlandsestraat,in Rotterdam,Totaal 1 kamer (1 slaapkamer) ,€ 850,p/m | excl. g/w/e,Gestoffeerd,17-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/letlandsestraat/studio-1973666,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973746.html,Graaf Lodewijkstraat,in Arnhem,,€ 256,p/m | incl. g/w/e,Kaal,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/graaf-lodewijkstraat/kamer-1973746,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
studio-1973659.html,Letlandsestraat,in Rotterdam,Totaal 1 kamer (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Gestoffeerd,17-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/studio-rotterdam/letlandsestraat/studio-1973659,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973669.html,Pluimstraat,in Enschede,,€ 262,p/m | incl. g/w/e,Kaal,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/pluimstraat/kamer-1973669,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1973699.html,Julianaplantsoen,in Diemen,Totaal 2 kamers,€ 1395,p/m | excl. g/w/e,Gestoffeerd,17-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-diemen/julianaplantsoen/appartement-1973699,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1973697.html,Bert Haanstrakade,in Amsterdam,Totaal 2 kamers,€ 1650,p/m | excl. g/w/e,Gemeubileerd,22-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/bert-haanstrakade/appartement-1973697,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1973698.html,Amerigo Vespucciweg,in Almere,Totaal 3 kamers,€ 1250,p/m | excl. g/w/e,Gemeubileerd,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-almere/amerigo-vespucciweg/appartement-1973698,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1973694.html,Groest,in Hilversum,Totaal 2 kamers,€ 975,p/m | excl. g/w/e,Gestoffeerd,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-hilversum/groest/appartement-1973694,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1973671.html,Osdorper Ban,in Amsterdam,,€ 750,p/m | incl. g/w/e,Gemeubileerd,22-10-2018 tot 22-07-2019,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/osdorper-ban/kamer-1973671,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
studio-1973663.html,Bottemaheerd,in Groningen,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Kaal,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/studio-groningen/bottemaheerd/studio-1973663,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisdieren': ' Nee '}"
appartement-1955905.html,Praamweg,in Stadskanaal,Totaal 1 kamer (4 slaapkamers) ,€ 1100,p/m | excl. g/w/e,Gemeubileerd,04-07-2021 tot 01-07-2022,5 weken geleden geplaatst,https://kamernet.nl/huren/appartement-stadskanaal/praamweg/appartement-1955905,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' In overleg '}"
appartement-1973751.html,Oliemolensingel,in Enschede,Totaal 8 kamers (4 slaapkamers) ,€ 343,p/m | incl. g/w/e,Gestoffeerd,24-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-enschede/oliemolensingel/appartement-1973751,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973656.html,Paardebloem,in Rotterdam,,€ 550,p/m | incl. g/w/e,Gemeubileerd,02-08-22,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/paardebloem/kamer-1973656,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1973521.html,Pluimstraat,in Enschede,,€ 262,p/m | incl. g/w/e,Kaal,01-09-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/pluimstraat/kamer-1973521,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1973762.html,Groenhoven,in Amsterdam,,€ 570,p/m | incl. g/w/e,Gestoffeerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/groenhoven/kamer-1973762,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
anti-kraak-1973759.html,Zijtak WZ,in Nieuw-Amsterdam,Totaal 1 kamer (1 slaapkamer) ,€ 260,p/m | incl. g/w/e,Kaal,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/anti-kraak-nieuw-amsterdam/zijtak-wz/anti-kraak-1973759,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973752.html,Stationsplein,in Amersfoort,Totale oppervlakte: 84 m 2,€ 460,p/m | incl. g/w/e,Gestoffeerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amersfoort/stationsplein/kamer-1973752,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
appartement-1973693.html,Boterweg,in Vreeland,Totaal 6 kamers,€ 5000,p/m | excl. g/w/e,Gemeubileerd,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-vreeland/boterweg/appartement-1973693,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1973772.html,A.P. Fokkerstraat,in Groningen,Totaal 3 kamers (1 slaapkamer) ,€ 995,p/m | excl. g/w/e,Gestoffeerd,01-09-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/a.p.-fokkerstraat/appartement-1973772,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
anti-kraak-1973758.html,Burgemeester de Beaufortplein,in Markelo,,€ 260,p/m | incl. g/w/e,Kaal,16-07-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/anti-kraak-markelo/burgemeester-de-beaufortplein/anti-kraak-1973758,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973771.html,Riouwstraat,in Amsterdam,,€ 490,p/m | incl. g/w/e,Gemeubileerd,01-08-2021 tot 01-02-2022,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/riouwstraat/kamer-1973771,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
kamer-1973774.html,Celebesstraat,in Groningen,,€ 315,p/m | incl. g/w/e,Gestoffeerd,15-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/celebesstraat/kamer-1973774,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
kamer-1953229.html,Kaaspers,in Wognum,Totale oppervlakte: 70 m 2,€ 450,p/m | incl. g/w/e,Gestoffeerd,09-06-21,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-wognum/kaaspers/kamer-1953229,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' A ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973769.html,G.A. van Nispenstraat,in Arnhem,,€ 350,p/m | incl. g/w/e,Kaal,16-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/g.a.-van-nispenstraat/kamer-1973769,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973750.html,Kloosterkade,in Delft,,€ 450,p/m | incl. g/w/e,Gemeubileerd,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/kloosterkade/kamer-1973750,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973710.html,Blommersdijkselaan,in Rotterdam,,€ 370,p/m | excl. g/w/e,Kaal,01-08-21,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/blommersdijkselaan/kamer-1973710,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973798.html,Rietveldseweg,in Culemborg,,€ 440,p/m | incl. g/w/e,Gemeubileerd,01-08-2021 tot 01-08-2022,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-culemborg/rietveldseweg/kamer-1973798,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1974119.html,De Colignystraat,in Delft,Totale oppervlakte: 40 m 2,€ 370,p/m | incl. g/w/e,Gestoffeerd,09-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/de-colignystraat/kamer-1974119,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1956285.html,De Vluchtestraat,in Enschede,,€ 230,p/m | incl. g/w/e,Gestoffeerd,10-08-21,5 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/de-vluchtestraat/kamer-1956285,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1871519.html,St.-Maartendreef,in Utrecht,,€ 360,p/m | incl. g/w/e,Gestoffeerd,15-08-2021 tot 14-08-2022,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/st.-maartendreef/kamer-1871519,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
kamer-1974278.html,Javalaan,in Groningen,,€ 270,p/m | incl. g/w/e,Gestoffeerd,01-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/javalaan/kamer-1974278,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
studio-1974233.html,Donkersgang,in Groningen,,€ 835,p/m | incl. g/w/e,Kaal,01-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-groningen/donkersgang/studio-1974233,"{'Woonkamer': ' Geen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1938738.html,Kaldenkerkerweg,in Venlo,,€ 375,p/m | incl. g/w/e,Kaal,01-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-venlo/kaldenkerkerweg/kamer-1938738,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1974276.html,Nicolaistraat,in Den Haag,Totale oppervlakte: 80 m 2,€ 500,p/m | excl. g/w/e,Gestoffeerd,01-10-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/nicolaistraat/kamer-1974276,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
kamer-1974246.html,Herenstraat,in Leiden,,€ 500,p/m | incl. g/w/e,Gemeubileerd,01-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/herenstraat/kamer-1974246,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1974299.html,Voorstraat,in Delft,,€ 400,p/m | incl. g/w/e,Gestoffeerd,19-07-2021 tot 01-09-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/voorstraat/kamer-1974299,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1974284.html,Kaldenkerkerweg,in Venlo,,€ 498,p/m | incl. g/w/e,Kaal,01-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-venlo/kaldenkerkerweg/kamer-1974284,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1974281.html,Nicolaistraat,in Den Haag,Totale oppervlakte: 70 m 2,€ 600,p/m | excl. g/w/e,Gestoffeerd,01-10-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/nicolaistraat/kamer-1974281,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Onbekend ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
kamer-1974309.html,Boterstraat,in Schiedam,Totale oppervlakte: 62 m 2,€ 513,p/m | excl. g/w/e,Gestoffeerd,19-07-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-schiedam/boterstraat/kamer-1974309,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' C ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1890012.html,De Steiger,in Almere,Totaal 2 kamers (1 slaapkamer) ,€ 1200,p/m | excl. g/w/e,Gestoffeerd,20-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-almere/de-steiger/appartement-1890012,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
studio-1974285.html,Groeneweg,in Utrecht,,€ 880,p/m | incl. g/w/e,Gestoffeerd,01-08-21,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-utrecht/groeneweg/studio-1974285,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1974267.html,Molenveldlaan,in Nijmegen,Totaal 3 kamers (1 slaapkamer) ,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-09-2021 tot 31-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-nijmegen/molenveldlaan/appartement-1974267,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
studio-1973880.html,Beltweg,in Kampen,Totaal 1 kamer (1 slaapkamer) ,€ 670,p/m | incl. g/w/e,Gemeubileerd,15-08-2021 tot 13-08-2022,5 dagen geleden geplaatst,https://kamernet.nl/huren/studio-kampen/beltweg/studio-1973880,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1973520.html,Abel Tasmanplein,in Groningen,,€ 330,p/m | incl. g/w/e,Gestoffeerd,01-08-21,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/abel-tasmanplein/kamer-1973520,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
appartement-1973842.html,Bergwijkdreef,in Diemen,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | incl. g/w/e,Gemeubileerd,01-08-2021 tot 14-09-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-diemen/bergwijkdreef/appartement-1973842,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1974303.html,Planetenlaan,in Groningen,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Gestoffeerd,01-08-2021 tot 31-03-2023,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/planetenlaan/appartement-1974303,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
