straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Holtenstraat,in Den Haag,8 m,,€ 450,p/m | incl. g/w/e,Gemeubileerd,29-08-2021 tot 02-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/holtenstraat/kamer-1983781,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Jan Pieterszoon Coenstraat,in Utrecht,22 m,,€ 380,p/m | incl. g/w/e,Kaal,01-10-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/jan-pieterszoon-coenstraat/kamer-1983570,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Noorderspoorsingel,in Groningen,80 m,,€ 700,p/m | incl. g/w/e,Gemeubileerd,15-09-2021 tot 28-02-2022,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/noorderspoorsingel/appartement-1983561,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Leibnizstraat,in Amsterdam,16 m,Totale oppervlakte: 70 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,29-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/leibnizstraat/kamer-1983791,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Willemsweg,in Nijmegen,9 m,,€ 295,p/m | incl. g/w/e,Kaal,29-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-nijmegen/willemsweg/kamer-1983794,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Vincent van Goghplein,in Almelo,11 m,Totale oppervlakte: 100 m 2,€ 300,p/m | incl. g/w/e,Gemeubileerd,27-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-almelo/vincent-van-goghplein/kamer-1983382,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Ir G Friedhoffplein,in Zandvoort,75 m,Totaal 2 kamers (1 slaapkamer) ,€ 1500,p/m | excl. g/w/e,Gemeubileerd,01-11-2021 tot 01-03-2022,1 week geleden geplaatst,https://kamernet.nl/huren/appartement-zandvoort/ir-g-friedhoffplein/appartement-1983388,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Jan Theuniszhof,in Amsterdam,9 m,,€ 450,p/m | incl. g/w/e,Gemeubileerd,27-08-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/jan-theuniszhof/kamer-1983385,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Quellijnstraat,in Amsterdam,28 m,Totale oppervlakte: 40 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/quellijnstraat/kamer-1983779,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Vrouwenlaan,in Zwolle,20 m,Totale oppervlakte: 2 m 2,€ 595,p/m | incl. g/w/e,Kaal,15-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-zwolle/vrouwenlaan/kamer-1983406,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Van Hasseltlaan,in Delft,20 m,,€ 330,p/m | incl. g/w/e,Kaal,27-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-delft/van-hasseltlaan/kamer-1983381,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Spakenburglaan,in Lelystad,36 m,,€ 800,p/m | incl. g/w/e,Gestoffeerd,30-09-2021,7 uur geleden geplaatst,https://kamernet.nl/huren/studio-lelystad/spakenburglaan/studio-1984961,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Pastoor Smitsstraat,in Tilburg,70 m,Totaal 2 kamers,€ 1050,p/m | excl. g/w/e,Onbekend,28-08-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/pastoor-smitsstraat/appartement-1983447,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Tweede Hugo de Grootstraat,in Amsterdam,12 m,,€ 250,p/m | incl. g/w/e,Gemeubileerd,27-08-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/tweede-hugo-de-grootstraat/kamer-1983425,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Krelagestraat,in Haarlem,20 m,,€ 550,p/m | incl. g/w/e,Gestoffeerd,30-08-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/krelagestraat/kamer-1983444,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Vrouwenlaan,in Zwolle,22 m,,€ 625,p/m | incl. g/w/e,Kaal,15-09-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-zwolle/vrouwenlaan/kamer-1983408,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Steenrietweg,in Hengelo,20 m,Totale oppervlakte: 20 m 2,€ 200,p/m | incl. g/w/e,Gemeubileerd,30-08-2021 tot 30-11-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-hengelo/steenrietweg/kamer-1983462,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Doornsweer,in Hardinxveld-Giessendam,45 m,,€ 300,p/m | incl. g/w/e,Gemeubileerd,28-08-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-hardinxveld-giessendam/doornsweer/kamer-1983469,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Akropolishof,in Delft,12 m,,€ 440,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/akropolishof/kamer-1982908,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
Balkstreek,in Visvliet,25 m,,€ 600,p/m | excl. g/w/e,Gestoffeerd,01-10-2021 tot 31-08-2022,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-visvliet/balkstreek/kamer-1983394,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Gasthuisstraat,in Heerlen,16 m,Totale oppervlakte: 60 m 2,€ 260,p/m | excl. g/w/e,Gestoffeerd,29-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-heerlen/gasthuisstraat/kamer-1983684,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Aletta Jacobsdreef,in Hoofddorp,18 m,,€ 520,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,1 week geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/aletta-jacobsdreef/kamer-1983433,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Quellijnstraat,in Amsterdam,28 m,Totale oppervlakte: 40 m 2,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-09-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/quellijnstraat/kamer-1983694,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Odasingel,in Sittard,11 m,,€ 245,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-sittard/odasingel/kamer-1983697,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Ja '}"
Nigtevechtseweg,in Vreeland,20 m,,€ 450,p/m | incl. g/w/e,Gemeubileerd,29-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-vreeland/nigtevechtseweg/kamer-1983715,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Van Limburg Stirumstraat,in Den Haag,48 m,Totaal 2 kamers (1 slaapkamer) ,€ 1250,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-den-haag/van-limburg-stirumstraat/appartement-1983805,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Chopinlaan,in Eindhoven,21 m,,€ 450,p/m | incl. g/w/e,Gestoffeerd,01-09-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/chopinlaan/kamer-1983745,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Maria van Loontoren,in Breda,8 m,,€ 660,p/m | incl. g/w/e,Gestoffeerd,30-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-breda/maria-van-loontoren/kamer-1983700,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Ja '}"
Tugelaweg,in Amsterdam,13 m,,€ 865,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/tugelaweg/kamer-1983714,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Da Costastraat,in Amsterdam,57 m,Totaal 2 kamers (1 slaapkamer) ,€ 1750,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/da-costastraat/appartement-1982454,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
Javalaan,in Hilversum,21 m,Totale oppervlakte: 37 m 2,€ 440,p/m | incl. g/w/e,Gemeubileerd,29-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-hilversum/javalaan/kamer-1983747,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Magneetveld,in Almere,16 m,Totale oppervlakte: 20 m 2,€ 350,p/m | incl. g/w/e,Gestoffeerd,31-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-almere/magneetveld/kamer-1983739,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Mercuriusstraat,in Enschede,8 m,Totale oppervlakte: 57 m 2,€ 230,p/m | incl. g/w/e,Gemeubileerd,30-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/mercuriusstraat/kamer-1983638,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kloosterkade,in Delft,16 m,,€ 420,p/m | incl. g/w/e,Kaal,29-09-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/kloosterkade/kamer-1983755,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  7 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Lange Zelke,in Vlissingen,50 m,,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-02-2022,5 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-vlissingen/lange-zelke/appartement-1983753,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Pascalstraat,in Badhoevedorp,6 m,Totale oppervlakte: 30 m 2,€ 350,p/m | incl. g/w/e,Gemeubileerd,29-08-2021 tot 28-02-2022,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-badhoevedorp/pascalstraat/kamer-1983724,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Deventerstraat,in Apeldoorn,21 m,,€ 550,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-apeldoorn/deventerstraat/kamer-1983732,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Kortekade,in Rotterdam,16 m,Totale oppervlakte: 45 m 2,€ 550,p/m | excl. g/w/e,Gestoffeerd,01-09-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/kortekade/kamer-1983480,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Willem van Noortstraat,in Utrecht,26 m,,€ 620,p/m | incl. g/w/e,Kaal,12-09-2021 tot 01-03-2022,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/willem-van-noortstraat/kamer-1983485,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Lingestraat,in Groningen,8 m,,€ 600,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/lingestraat/kamer-1983494,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Paterswoldseweg,in Groningen,75 m,Totale oppervlakte: 75 m 2,€ 1000,p/m | incl. g/w/e,Gemeubileerd,29-08-2021 tot 15-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/paterswoldseweg/kamer-1983730,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Alpen Rondweg,in Amstelveen,38 m,,€ 600,p/m | incl. g/w/e,Gemeubileerd,16-10-2021 tot 16-10-2022,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amstelveen/alpen-rondweg/kamer-1983802,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Molenstraat,in Delft,20 m,Totale oppervlakte: 40 m 2,€ 350,p/m | incl. g/w/e,Kaal,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/molenstraat/kamer-1983786,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' G ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Bosboom Toussaintstraat,in Amsterdam,25 m,,€ 1040,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/bosboom-toussaintstraat/kamer-1983821,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Willem Marislaan,in Ede,80 m,Totaal 3 kamers (2 slaapkamers) ,€ 752,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-ede/willem-marislaan/appartement-1983795,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Hagedissingel,in Delft,22 m,,€ 420,p/m | incl. g/w/e,Gestoffeerd,13-09-2021,6 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-delft/hagedissingel/appartement-1983599,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Giessenburg,in Amsterdam,12 m,,€ 575,p/m | incl. g/w/e,Gestoffeerd,29-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/giessenburg/kamer-1983822,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Joachim Altinghstraat,in Groningen,61 m,Totaal 2 kamers (1 slaapkamer) ,€ 752,p/m | excl. g/w/e,Kaal,01-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/joachim-altinghstraat/appartement-1983619,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Gaaspstraat,in Amsterdam,15 m,Totale oppervlakte: 55 m 2,€ 550,p/m | incl. g/w/e,Gemeubileerd,11-09-2021 tot 30-09-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/gaaspstraat/kamer-1983579,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Ja '}"
Rembrandtlaan,in Zwolle,28 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,15-09-2021 tot 15-02-2022,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-zwolle/rembrandtlaan/kamer-1983585,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Zuidhoek,in Rotterdam,8 m,Totale oppervlakte: 90 m 2,€ 325,p/m | excl. g/w/e,Gestoffeerd,18-03-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/zuidhoek/kamer-1924144,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Nieuwe Prinsengracht,in Amsterdam,55 m,Totaal 2 kamers (1 slaapkamer) ,€ 1500,p/m | incl. g/w/e,Gemeubileerd,04-10-2021 tot 31-03-2022,5 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/nieuwe-prinsengracht/appartement-1983613,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Singel,in Amsterdam,32 m,Totale oppervlakte: 92 m 2,€ 1200,p/m | incl. g/w/e,Gemeubileerd,28-08-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/singel/kamer-1983589,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
