html,straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
kamer-1994552.html,Deken Pompenstraat,in Den Bosch,50 m,Totale oppervlakte: 70 m 2,€ 675,p/m | incl. g/w/e,Gemeubileerd,11-10-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-bosch/deken-pompenstraat/kamer-1994552,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1994402.html,Wessel Gansfortstraat,in Amsterdam,12 m,Totale oppervlakte: 30 m 2,€ 550,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/wessel-gansfortstraat/kamer-1994402,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1914285.html,Hargerweg,in Schoorl,60 m,,€ 999,p/m | incl. g/w/e,Gemeubileerd,21-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-schoorl/hargerweg/kamer-1914285,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994062.html,Molenkom,in Arnhem,12 m,Totale oppervlakte: 90 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,09-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/molenkom/kamer-1994062,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
kamer-1994110.html,Usselerweg,in Enschede,22 m,,€ 365,p/m | incl. g/w/e,Gemeubileerd,22-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/usselerweg/kamer-1994110,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1762005.html,Schubertlaan,in Eindhoven,12 m,Totale oppervlakte: 15 m 2,€ 295,p/m | incl. g/w/e,Gemeubileerd,01-12-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-eindhoven/schubertlaan/kamer-1762005,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1994274.html,Nieuweweg,in Groningen,57 m,Totaal 2 kamers (1 slaapkamer) ,€ 885,p/m | incl. g/w/e,Gemeubileerd,17-12-2021 tot 16-07-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/nieuweweg/appartement-1994274,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994108.html,Achtersloot,in IJsselstein,20 m,Totale oppervlakte: 32 m 2,€ 425,p/m | incl. g/w/e,Gestoffeerd,09-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-ijsselstein/achtersloot/kamer-1994108,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1787505.html,Vroesenlaan,in Rotterdam,10 m,Totale oppervlakte: 80 m 2,€ 735,p/m | incl. g/w/e,Gemeubileerd,01-06-2021,43 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/vroesenlaan/kamer-1787505,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1994160.html,Plantijnstraat,in Leiden,27 m,Totale oppervlakte: 30 m 2,€ 700,p/m | incl. g/w/e,Gestoffeerd,24-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-leiden/plantijnstraat/kamer-1994160,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1832878.html,Raphael Lemkinstraat,in Amsterdam,11 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,20-04-2021,61 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/raphael-lemkinstraat/kamer-1832878,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994044.html,H. Cleyndertweg,in Amsterdam,18 m,Totale oppervlakte: 135 m 2,€ 850,p/m | incl. g/w/e,Gestoffeerd,08-10-2021,5 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/h.-cleyndertweg/kamer-1994044,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1835070.html,Lucasbolwerk,in Utrecht,16 m,Totale oppervlakte: 40 m 2,€ 650,p/m | incl. g/w/e,Gemeubileerd,20-03-2021,58 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/lucasbolwerk/kamer-1835070,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1837132.html,Van de Sande Bakhuijzenstraat,in Amsterdam,15 m,Totale oppervlakte: 999 m 2,€ 1078,p/m | incl. g/w/e,Gemeubileerd,13-08-2020,61 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/van-de-sande-bakhuijzenstraat/kamer-1837132,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1994083.html,Bergstraat,in Groningen,66 m,Totaal 2 kamers (1 slaapkamer) ,€ 1450,p/m | excl. g/w/e,Gemeubileerd,01-11-2021 tot 01-11-2022,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/bergstraat/appartement-1994083,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' B ', 'Huisdieren': ' Nee '}"
kamer-1871427.html,Volmerlaan,in Rijswijk,15 m,,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-04-2021,47 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rijswijk/volmerlaan/kamer-1871427,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Geen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1860250.html,Bierkade,in Den Haag,13 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,01-04-2021,52 weken geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/bierkade/kamer-1860250,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1994170.html,Gooise Kant,in Amsterdam,18 m,,€ 800,p/m | incl. g/w/e,Gemeubileerd,19-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/gooise-kant/kamer-1994170,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1893449.html,Werengouw,in Amsterdam,17 m,Totale oppervlakte: 40 m 2,€ 850,p/m | incl. g/w/e,Gemeubileerd,30-06-2022,40 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/werengouw/kamer-1893449,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1898487.html,Kerkstraat,in Amsterdam,112 m,Totaal 3 kamers (2 slaapkamers) ,€ 2950,p/m | incl. g/w/e,Gemeubileerd,20-03-2021 tot 13-01-2022,39 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/kerkstraat/appartement-1898487,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
kamer-1880163.html,Naardermeer,in Rotterdam,20 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,11-03-2021,37 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/naardermeer/kamer-1880163,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1994059.html,Pels Rijckenstraat,in Arnhem,48 m,,€ 820,p/m | incl. g/w/e,Gestoffeerd,23-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-arnhem/pels-rijckenstraat/appartement-1994059,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1899434.html,Badhuiskade,in Amsterdam,20 m,,€ 635,p/m | incl. g/w/e,Gemeubileerd,15-11-2021 tot 28-02-2022,38 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/badhuiskade/kamer-1899434,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1909443.html,Jisperveldstraat,in Amsterdam,10 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,31-08-2022,34 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/jisperveldstraat/kamer-1909443,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1893144.html,Rosendaalsestraat,in Arnhem,11 m,Totale oppervlakte: 110 m 2,€ 475,p/m | incl. g/w/e,Gemeubileerd,01-08-2022,40 weken geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/rosendaalsestraat/kamer-1893144,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' In overleg '}"
studio-1867214.html,Schipholweg,in Leiden,17 m,,€ 615,p/m | excl. g/w/e,Gemeubileerd,01-01-2022,39 weken geleden geplaatst,https://kamernet.nl/huren/studio-leiden/schipholweg/studio-1867214,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1899247.html,Valkhof,in Amsterdam,12 m,Totale oppervlakte: 30 m 2,€ 850,p/m | incl. g/w/e,Gemeubileerd,31-01-2022,38 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/valkhof/kamer-1899247,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1994050.html,Ouddiemerlaan,in Diemen,12 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,09-10-2021 tot 09-07-2022,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-diemen/ouddiemerlaan/kamer-1994050,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1994042.html,Rijswijkseweg,in Den Haag,9 m,,€ 490,p/m | incl. g/w/e,Gemeubileerd,01-11-2021 tot 01-11-2022,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/rijswijkseweg/kamer-1994042,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
kamer-1994112.html,Snelleveldstraat,in Amsterdam,26 m,,€ 700,p/m | incl. g/w/e,Gestoffeerd,09-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/snelleveldstraat/kamer-1994112,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1890139.html,Willem Ruyslaan,in Rotterdam,16 m,Totale oppervlakte: 999 m 2,€ 1100,p/m | incl. g/w/e,Gemeubileerd,21-12-2020,41 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/willem-ruyslaan/kamer-1890139,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1994107.html,Prinsengracht,in Amsterdam,15 m,Totale oppervlakte: 65 m 2,€ 1000,p/m | excl. g/w/e,Gemeubileerd,01-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/prinsengracht/kamer-1994107,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994116.html,Bos en Lommerweg,in Amsterdam,12 m,Totale oppervlakte: 60 m 2,€ 750,p/m | incl. g/w/e,Gemeubileerd,01-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/bos-en-lommerweg/kamer-1994116,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
appartement-1994056.html,Marktlaan,in Hoofddorp,100 m,Totaal 4 kamers (3 slaapkamers) ,€ 2000,p/m | excl. g/w/e,Gemeubileerd,31-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-hoofddorp/marktlaan/appartement-1994056,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994159.html,Vrijenbanselaan,in Delft,8 m,,€ 190,p/m | incl. g/w/e,Gestoffeerd,01-11-2021 tot 01-11-2023,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/vrijenbanselaan/kamer-1994159,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1994038.html,Prins Bernhardstraat,in Leeuwarden,70 m,Totaal 4 kamers (3 slaapkamers) ,€ 752,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-leeuwarden/prins-bernhardstraat/appartement-1994038,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994118.html,Daalmeerpad,in Alkmaar,30 m,Totale oppervlakte: 30 m 2,€ 460,p/m | incl. g/w/e,Gestoffeerd,15-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-alkmaar/daalmeerpad/kamer-1994118,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' In overleg '}"
kamer-1994114.html,Magneetveld,in Almere,18 m,Totale oppervlakte: 35 m 2,€ 450,p/m | incl. g/w/e,Gemeubileerd,09-10-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-almere/magneetveld/kamer-1994114,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1994133.html,Lange Herenvest,in Haarlem,16 m,Totale oppervlakte: 75 m 2,€ 700,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/lange-herenvest/kamer-1994133,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1994129.html,Weena,in Rotterdam,6 m,Totale oppervlakte: 79 m 2,€ 527,p/m | incl. g/w/e,Gestoffeerd,01-12-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/weena/kamer-1994129,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
