html,straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
kamer-1991907.html,Clara Wichmannstraat,in Eindhoven,15 m,,€ 350,p/m | incl. g/w/e,Gestoffeerd,15-11-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-eindhoven/clara-wichmannstraat/kamer-1991907,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1991930.html,Postelse Hoeflaan,in Tilburg,10 m,Totale oppervlakte: 60 m 2,€ 350,p/m | excl. g/w/e,Gestoffeerd,03-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-tilburg/postelse-hoeflaan/kamer-1991930,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
appartement-1991953.html,Pleinweg,in Rotterdam,65 m,Totaal 3 kamers (2 slaapkamers) ,€ 1350,p/m | excl. g/w/e,Gestoffeerd,05-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/appartement-rotterdam/pleinweg/appartement-1991953,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1991580.html,Oeverstraat,in Tilburg,30 m,,€ 725,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/oeverstraat/appartement-1991580,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1988495.html,Lisztstraat,in Delft,17 m,Totale oppervlakte: 40 m 2,€ 365,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-delft/lisztstraat/kamer-1988495,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
studio-1983912.html,Graan voor Visch,in Hoofddorp,35 m,,€ 600,p/m | incl. g/w/e,Gemeubileerd,03-09-2021,5 weken geleden geplaatst,https://kamernet.nl/huren/studio-hoofddorp/graan-voor-visch/studio-1983912,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1991579.html,Julianalaan,in Voorhout,93 m,Totaal 3 kamers,€ 525,p/m | excl. g/w/e,Kaal,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-voorhout/julianalaan/appartement-1991579,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991590.html,Bartholomeus Diazstraat,in Amsterdam,50 m,,€ 1550,p/m | excl. g/w/e,Gemeubileerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/bartholomeus-diazstraat/appartement-1991590,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
studio-1991583.html,Schouwburgring,in Tilburg,26 m,,€ 704,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-tilburg/schouwburgring/studio-1991583,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991587.html,Van Oldenbarneveldtstraat,in Arnhem,35 m,Totaal 2 kamers,€ 775,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-arnhem/van-oldenbarneveldtstraat/appartement-1991587,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1991593.html,Koninginnesingel,in Venlo,9 m,,€ 386,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-venlo/koninginnesingel/kamer-1991593,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991594.html,Wormerhoek,in Capelle aan den IJssel,42 m,Totaal 1 kamer,€ 800,p/m | excl. g/w/e,Onbekend,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-capelle-aan-den-ijssel/wormerhoek/appartement-1991594,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991592.html,Silodam,in Amsterdam,63 m,,€ 1550,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/silodam/appartement-1991592,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991591.html,Nieuwe Prinsengracht,in Amsterdam,80 m,,€ 1650,p/m | excl. g/w/e,Gemeubileerd,05-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/nieuwe-prinsengracht/appartement-1991591,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991595.html,Beekmanstraat,in Dordrecht,42 m,,€ 850,p/m | excl. g/w/e,Gestoffeerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-dordrecht/beekmanstraat/appartement-1991595,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1828389.html,Tongerseweg,in Maastricht,10 m,,€ 299,p/m | incl. g/w/e,Gemeubileerd,13-03-2021,65 weken geleden geplaatst,https://kamernet.nl/huren/kamer-maastricht/tongerseweg/kamer-1828389,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1991769.html,Korianderweg,in Almere,55 m,,€ 850,p/m | incl. g/w/e,Gemeubileerd,04-10-2021 tot 04-12-2021,2 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-almere/korianderweg/appartement-1991769,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1860250.html,Bierkade,in Den Haag,13 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,01-04-2021,50 weken geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/bierkade/kamer-1860250,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
studio-1867214.html,Schipholweg,in Leiden,17 m,,€ 615,p/m | excl. g/w/e,Gemeubileerd,01-01-2022,38 weken geleden geplaatst,https://kamernet.nl/huren/studio-leiden/schipholweg/studio-1867214,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1832878.html,Raphael Lemkinstraat,in Amsterdam,11 m,,€ 550,p/m | incl. g/w/e,Gemeubileerd,20-04-2021,60 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/raphael-lemkinstraat/kamer-1832878,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1991588.html,Floralaan,in Boxmeer,112 m,,€ 1000,p/m | excl. g/w/e,Gestoffeerd,01-12-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-boxmeer/floralaan/appartement-1991588,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1871427.html,Volmerlaan,in Rijswijk,15 m,,€ 800,p/m | incl. g/w/e,Gemeubileerd,01-04-2021,46 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rijswijk/volmerlaan/kamer-1871427,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Geen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1837132.html,Van de Sande Bakhuijzenstraat,in Amsterdam,15 m,Totale oppervlakte: 999 m 2,€ 1078,p/m | incl. g/w/e,Gemeubileerd,13-08-2020,59 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/van-de-sande-bakhuijzenstraat/kamer-1837132,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1991620.html,Putterstraat,in Enschede,12 m,Totale oppervlakte: 110 m 2,€ 560,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 31-12-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/putterstraat/kamer-1991620,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1893449.html,Werengouw,in Amsterdam,17 m,Totale oppervlakte: 40 m 2,€ 850,p/m | incl. g/w/e,Gemeubileerd,30-06-2022,39 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/werengouw/kamer-1893449,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1890139.html,Willem Ruyslaan,in Rotterdam,16 m,Totale oppervlakte: 999 m 2,€ 1100,p/m | incl. g/w/e,Gemeubileerd,21-12-2020,40 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/willem-ruyslaan/kamer-1890139,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1899247.html,Valkhof,in Amsterdam,12 m,Totale oppervlakte: 30 m 2,€ 850,p/m | incl. g/w/e,Gemeubileerd,31-01-2022,37 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/valkhof/kamer-1899247,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1880163.html,Naardermeer,in Rotterdam,20 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,11-03-2021,36 weken geleden geplaatst,https://kamernet.nl/huren/kamer-rotterdam/naardermeer/kamer-1880163,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
appartement-1898487.html,Kerkstraat,in Amsterdam,112 m,Totaal 3 kamers (2 slaapkamers) ,€ 2950,p/m | incl. g/w/e,Gemeubileerd,20-03-2021 tot 13-01-2022,37 weken geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/kerkstraat/appartement-1898487,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
kamer-1909443.html,Jisperveldstraat,in Amsterdam,10 m,,€ 650,p/m | incl. g/w/e,Gemeubileerd,31-08-2022,33 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/jisperveldstraat/kamer-1909443,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1835070.html,Lucasbolwerk,in Utrecht,16 m,Totale oppervlakte: 40 m 2,€ 600,p/m | incl. g/w/e,Gemeubileerd,20-03-2021,57 weken geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/lucasbolwerk/kamer-1835070,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
kamer-1981767.html,Noorderhagen,in Enschede,20 m,,€ 270,p/m | excl. g/w/e,Gestoffeerd,20-08-2021,6 weken geleden geplaatst,https://kamernet.nl/huren/kamer-enschede/noorderhagen/kamer-1981767,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  8  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
appartement-1991584.html,Pascalerf,in Tilburg,65 m,Totaal 1 kamer,€ 745,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-tilburg/pascalerf/appartement-1991584,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
kamer-1987834.html,Korte Poten,in Den Haag,16 m,Totale oppervlakte: 93 m 2,€ 575,p/m | excl. g/w/e,Gestoffeerd,21-09-2021,3 weken geleden geplaatst,https://kamernet.nl/huren/kamer-den-haag/korte-poten/kamer-1987834,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' In overleg '}"
kamer-1899434.html,Badhuiskade,in Amsterdam,20 m,,€ 628,p/m | incl. g/w/e,Gemeubileerd,01-12-2021 tot 28-02-2022,37 weken geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/badhuiskade/kamer-1899434,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1991618.html,Postelstraat,in Den Bosch,12 m,Totale oppervlakte: 50 m 2,€ 412,p/m | excl. g/w/e,Kaal,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-den-bosch/postelstraat/kamer-1991618,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
appartement-1991602.html,Jasmijnstraat,in Utrecht,75 m,Totaal 3 kamers (2 slaapkamers) ,€ 1550,p/m | excl. g/w/e,Gemeubileerd,26-10-2021 tot 26-10-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-utrecht/jasmijnstraat/appartement-1991602,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
appartement-1991607.html,Industriestraat,in Groningen,34 m,Totaal 2 kamers (1 slaapkamer) ,€ 750,p/m | excl. g/w/e,Kaal,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/industriestraat/appartement-1991607,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
kamer-1991627.html,Mgr. van de Weteringstraat,in Utrecht,10 m,,€ 350,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-10-2023,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/mgr.-van-de-weteringstraat/kamer-1991627,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
studio-1991631.html,Kleine Beer,in Groningen,37 m,Totaal 1 kamer (1 slaapkamer) ,€ 750,p/m | incl. g/w/e,Gemeubileerd,06-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/studio-groningen/kleine-beer/studio-1991631,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
kamer-1991450.html,Molenstraat,in Vught,12 m,Totale oppervlakte: 50 m 2,€ 475,p/m | incl. g/w/e,Gemeubileerd,01-10-2021 tot 01-08-2022,3 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-vught/molenstraat/kamer-1991450,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
appartement-1991635.html,Belkmerweg,in Burgerbrug,65 m,Totaal 2 kamers (1 slaapkamer) ,€ 680,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,3 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-burgerbrug/belkmerweg/appartement-1991635,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
