straat,plaats,oppervlakte_kamer,oppervlakte_subtitel,prijs,gas_water_licht,opleverniveau,beschikbaarheid,publicatiedatum,kamers_url,woningdetails
Deurningerstraat,in Enschede,16 m,Totaal 10 kamers (6 slaapkamers) ,€ 350,p/m | incl. g/w/e,Gestoffeerd,13-09-2021 tot 13-03-2022,Gisteren geplaatst,https://kamernet.nl/huren/appartement-enschede/deurningerstraat/appartement-1988045,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
C.H. Petersstraat,in Groningen,18 m,,€ 390,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,5 uur geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/c.h.-petersstraat/kamer-1988239,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Voorhaven,in Rotterdam,31 m,Totale oppervlakte: 75 m 2,€ 620,p/m | incl. g/w/e,Gestoffeerd,03-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-rotterdam/voorhaven/kamer-1988013,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Valckenierstraat,in Amsterdam,20 m,,€ 1100,p/m | incl. g/w/e,Gemeubileerd,26-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/studio-amsterdam/valckenierstraat/studio-1988020,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Hillevliet,in Rotterdam,22 m,,€ 500,p/m | incl. g/w/e,Gestoffeerd,26-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-rotterdam/hillevliet/kamer-1988051,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Josef Haydnlaan,in Hengelo,10 m,Totale oppervlakte: 50 m 2,€ 420,p/m | incl. g/w/e,Gestoffeerd,01-12-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-hengelo/josef-haydnlaan/kamer-1988057,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Romerostraat,in Amsterdam,16 m,,€ 600,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,3 uur geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/romerostraat/kamer-1988277,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Vlietwaard,in Alkmaar,8 m,,€ 278,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,2 uur geleden geplaatst,https://kamernet.nl/huren/kamer-alkmaar/vlietwaard/kamer-1988270,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Romeinse Weg,in Sittard,14 m,,€ 500,p/m | incl. g/w/e,Gemeubileerd,01-11-2021,Gisteren geplaatst,https://kamernet.nl/huren/studio-sittard/romeinse-weg/studio-1988015,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Regattaweg,in Groningen,210 m,,€ 2250,p/m | excl. g/w/e,Gestoffeerd,14-09-2021,2 uur geleden geplaatst,https://kamernet.nl/huren/appartement-groningen/regattaweg/appartement-1988269,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' A ', 'Huisdieren': ' Nee '}"
Californieplein,in Haarlem,8 m,,€ 600,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,2 uur geleden geplaatst,https://kamernet.nl/huren/kamer-haarlem/californieplein/kamer-1988244,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Heugemerstraat,in Maastricht,16 m,,€ 310,p/m | incl. g/w/e,Kaal,14-09-2021,2 uur geleden geplaatst,https://kamernet.nl/huren/kamer-maastricht/heugemerstraat/kamer-1988292,"{'Woonkamer': ' Geen ', 'Keuken': ' Geen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Remmerdenplein,in Amsterdam,17 m,,€ 499,p/m | incl. g/w/e,Gemeubileerd,20-09-2021 tot 28-02-2022,Gisteren geplaatst,https://kamernet.nl/huren/kamer-amsterdam/remmerdenplein/kamer-1988029,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Krugerstraat,in Utrecht,29 m,Totaal 2 kamers (1 slaapkamer) ,€ 850,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,Gisteren geplaatst,https://kamernet.nl/huren/appartement-utrecht/krugerstraat/appartement-1987990,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Winterjanstraat,in Eindhoven,54 m,Totaal 1 kamer (1 slaapkamer) ,€ 650,p/m | incl. g/w/e,Gestoffeerd,13-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/studio-eindhoven/winterjanstraat/studio-1988036,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Hillevliet,in Rotterdam,31 m,,€ 600,p/m | incl. g/w/e,Gestoffeerd,26-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-rotterdam/hillevliet/kamer-1988046,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Simonsstraat,in Delft,11 m,,€ 280,p/m | incl. g/w/e,Kaal,01-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-delft/simonsstraat/kamer-1988038,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Heerlerbaan,in Heerlen,27 m,,€ 400,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-heerlen/heerlerbaan/kamer-1988097,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  5 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Bedumerschans,in Nieuwegein,35 m,,€ 400,p/m | excl. g/w/e,Gestoffeerd,17-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-nieuwegein/bedumerschans/kamer-1924957,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Onbekend  ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Dilgtweg,in Haren Gn,80 m,Totaal 1 kamer (1 slaapkamer) ,€ 580,p/m | incl. g/w/e,Kaal,14-09-2021 tot 01-07-2023,8 uur geleden geplaatst,https://kamernet.nl/huren/appartement-haren-gn/dilgtweg/appartement-1988184,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Belgielaan,in Enschede,12 m,Totale oppervlakte: 70 m 2,€ 350,p/m | incl. g/w/e,Gestoffeerd,15-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-enschede/belgielaan/kamer-1986832,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Staalmeesterslaan,in Amsterdam,99 m,,€ 1800,p/m | excl. g/w/e,Gemeubileerd,01-10-2021 tot 28-02-2022,8 uur geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/staalmeesterslaan/appartement-1987970,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Ja '}"
Spreeuwenstraat,in Nijmegen,35 m,Totaal 5 kamers (1 slaapkamer) ,€ 710,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/appartement-nijmegen/spreeuwenstraat/appartement-1987770,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Saxenburgerdwarsstraat,in Amsterdam,70 m,Totaal 2 kamers (1 slaapkamer) ,€ 1590,p/m | incl. g/w/e,Gemeubileerd,08-10-2021 tot 08-11-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/saxenburgerdwarsstraat/appartement-1988186,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisdieren': ' Ja '}"
Waalstraat,in Arnhem,7 m,Totale oppervlakte: 40 m 2,€ 200,p/m | incl. g/w/e,Gemeubileerd,01-10-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-arnhem/waalstraat/kamer-1988179,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' A ', 'Huisgenoten': '  6 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Friesestraatweg,in Groningen,17 m,,€ 375,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-groningen/friesestraatweg/kamer-1988194,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Nieuwe Mollenhutseweg,in Nijmegen,65 m,Totaal 3 kamers (1 slaapkamer) ,€ 810,p/m | excl. g/w/e,Kaal,01-11-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/appartement-nijmegen/nieuwe-mollenhutseweg/appartement-1988191,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Marquette,in Lelystad,50 m,Totale oppervlakte: 150 m 2,€ 795,p/m | excl. g/w/e,Gestoffeerd,15-10-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-lelystad/marquette/kamer-1988189,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Krommedijk,in Dordrecht,9 m,Totale oppervlakte: 110 m 2,€ 510,p/m | incl. g/w/e,Gemeubileerd,13-09-2021 tot 01-09-2022,Gisteren geplaatst,https://kamernet.nl/huren/kamer-dordrecht/krommedijk/kamer-1988011,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' E ', 'Huisgenoten': '  3 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Matenweg,in Enschede,16 m,,€ 320,p/m | incl. g/w/e,Gestoffeerd,15-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-enschede/matenweg/kamer-1988041,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' F ', 'Huisgenoten': '  8  ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Van Hasseltlaan,in Delft,25 m,Totaal 1 kamer (1 slaapkamer) ,€ 500,p/m | incl. g/w/e,Gemeubileerd,22-09-2021 tot 22-07-2022,13 uur geleden geplaatst,https://kamernet.nl/huren/studio-delft/van-hasseltlaan/studio-1988120,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Vrijstraat,in Eindhoven,35 m,Totaal 1 kamer (1 slaapkamer) ,€ 625,p/m | incl. g/w/e,Kaal,01-10-2021 tot 31-03-2022,Gisteren geplaatst,https://kamernet.nl/huren/studio-eindhoven/vrijstraat/studio-1988044,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' Nee '}"
Roerstraat,in Utrecht,20 m,,€ 550,p/m | incl. g/w/e,Gestoffeerd,10-02-2020,2 uur geleden geplaatst,https://kamernet.nl/huren/kamer-utrecht/roerstraat/kamer-1988282,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Kleine Oord,in Arnhem,23 m,,€ 445,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-arnhem/kleine-oord/kamer-1988056,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  6 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Olivierplaats,in Amersfoort,22 m,,€ 550,p/m | incl. g/w/e,Gestoffeerd,30-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-amersfoort/olivierplaats/kamer-1987954,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Admiraal De Ruijterweg,in Amsterdam,48 m,Totaal 2 kamers (1 slaapkamer) ,€ 1250,p/m | incl. g/w/e,Gemeubileerd,16-09-2021 tot 31-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/appartement-amsterdam/admiraal-de-ruijterweg/appartement-1988028,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisdieren': ' Nee '}"
Oliemolensingel,in Enschede,17 m,,€ 650,p/m | excl. g/w/e,Gemeubileerd,01-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-enschede/oliemolensingel/kamer-1988048,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Grote Belt,in Hoofddorp,12 m,Totale oppervlakte: 50 m 2,€ 600,p/m | incl. g/w/e,Gemeubileerd,20-09-2021 tot 20-10-2022,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-hoofddorp/grote-belt/kamer-1988188,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Bart de Ligtstraat,in Amsterdam,23 m,,€ 500,p/m | incl. g/w/e,Gemeubileerd,13-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-amsterdam/bart-de-ligtstraat/kamer-1988073,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Geen ', 'Geslacht': ' Onbekend ', 'Huisdieren': ' Nee '}"
Orleansplein,in Maastricht,25 m,Totale oppervlakte: 32 m 2,€ 445,p/m | excl. g/w/e,Gestoffeerd,01-11-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-maastricht/orleansplein/kamer-1988183,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Gantellaan,in Pijnacker,34 m,,€ 395,p/m | incl. g/w/e,Gemeubileerd,06-11-2019,Gisteren geplaatst,https://kamernet.nl/huren/kamer-pijnacker/gantellaan/kamer-1721554,"{'Woonkamer': ' Eigen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Van Hasseltlaan,in Delft,20 m,,€ 325,p/m | incl. g/w/e,Gestoffeerd,06-10-2021,8 uur geleden geplaatst,https://kamernet.nl/huren/kamer-delft/van-hasseltlaan/kamer-1988195,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Smaragdhof,in Utrecht,58 m,Totaal 3 kamers (2 slaapkamers) ,€ 1200,p/m | excl. g/w/e,Gestoffeerd,03-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/appartement-utrecht/smaragdhof/appartement-1988070,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Nee ', 'Energielabel': ' E ', 'Huisdieren': ' Nee '}"
Taagdreef,in Utrecht,12 m,,€ 360,p/m | incl. g/w/e,Gestoffeerd,16-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-utrecht/taagdreef/kamer-1988069,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  3 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Verkuijl Quakkelaarstraat,in Vlissingen,20 m,Totale oppervlakte: 70 m 2,€ 540,p/m | excl. g/w/e,Gestoffeerd,15-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-vlissingen/verkuijl-quakkelaarstraat/kamer-1988084,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Balthasar van der Polweg,in Delft,19 m,,€ 450,p/m | incl. g/w/e,Gestoffeerd,08-10-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-delft/balthasar-van-der-polweg/kamer-1988059,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  4  ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Simonsstraat,in Delft,6 m,,€ 300,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,14 uur geleden geplaatst,https://kamernet.nl/huren/kamer-delft/simonsstraat/kamer-1988003,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Laarderweg,in Bussum,12 m,Totale oppervlakte: 70 m 2,€ 620,p/m | incl. g/w/e,Gestoffeerd,01-11-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-bussum/laarderweg/kamer-1988058,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  1 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Goirkestraat,in Tilburg,48 m,Totale oppervlakte: 48 m 2,€ 1050,p/m | incl. g/w/e,Gestoffeerd,01-10-2021,14 uur geleden geplaatst,https://kamernet.nl/huren/kamer-tilburg/goirkestraat/kamer-1988082,"{'Woonkamer': ' Eigen ', 'Keuken': ' Eigen ', 'Badkamer': ' Eigen ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' D ', 'Huisgenoten': '  1 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Blauwvoetstraat,in Amsterdam,16 m,,€ 750,p/m | incl. g/w/e,Gemeubileerd,13-09-2021,14 uur geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/blauwvoetstraat/kamer-1988077,"{'Woonkamer': ' Geen ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Gemengd ', 'Huisdieren': ' Nee '}"
Ouderkerkerlaan,in Amstelveen,10 m,,€ 465,p/m | incl. g/w/e,Kaal,15-09-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-amstelveen/ouderkerkerlaan/kamer-1988075,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  Meer dan 8 ', 'Geslacht': ' Vrouw ', 'Huisdieren': ' Nee '}"
Montgomerylaan,in Delft,19 m,,€ 460,p/m | incl. g/w/e,Gemeubileerd,20-09-2021 tot 02-11-2021,Gisteren geplaatst,https://kamernet.nl/huren/kamer-delft/montgomerylaan/kamer-1988067,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Eigen ', 'Internet': ' Ja ', 'Energielabel': ' Onbekend ', 'Huisgenoten': '  2 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Cornelis Troostplein,in Amsterdam,18 m,Totale oppervlakte: 75 m 2,€ 800,p/m | excl. g/w/e,Gestoffeerd,19-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/kamer-amsterdam/cornelis-troostplein/kamer-1987497,"{'Woonkamer': ' Gedeeld ', 'Keuken': ' Gedeeld ', 'Badkamer': ' Gedeeld ', 'Toilet': ' Gedeeld ', 'Internet': ' Ja ', 'Energielabel': ' C ', 'Huisgenoten': '  1 ', 'Geslacht': ' Man ', 'Huisdieren': ' Nee '}"
Hoofdweg,in Amsterdam,105 m,Totaal 4 kamers,€ 2250,p/m | excl. g/w/e,Gemeubileerd,11-09-2021,4 dagen geleden geplaatst,https://kamernet.nl/huren/appartement-amsterdam/hoofdweg/appartement-1987439,"{'Woonkamer': ' Onbekend ', 'Keuken': ' Onbekend ', 'Badkamer': ' Onbekend ', 'Toilet': ' Onbekend ', 'Internet': ' Onbekend ', 'Energielabel': ' Onbekend ', 'Huisdieren': ' In overleg '}"
